,complex_name,avg_n_models,max_n_models,num_contacts_with_max_n_models,num_unique_contacts,max_iptm,max_ptm,best_model_num,best_pdockq,best_plddt_avg,best_pae_avg,protID,gene_name,product,locus,vulnerability,membrane,tmr,ipc,dataset
6208,ABK73051.1_and_ABK69641.1,0.0,0,0,0,0.16,0.47,1,0.0,0.0,0.0,ABK69641.1,na,integral membrane protein,MSMEG_2325,,M,6,10.862,nusA
6209,ABK73051.1_and_ABK69609.1,0.0,0,0,0,0.15,0.54,1,0.0,0.0,0.0,ABK69609.1,na,conserved hypothetical protein,MSMEG_6181,-2.192,G,0,6.198,nusA
6210,ABK73051.1_and_ABK69577.1,0.0,0,0,0,0.14,0.54,1,0.0,0.0,0.0,ABK69577.1,na,putative glycosyl transferases group 1,MSMEG_0565,0.155,G,0,5.207,nusA
6211,ABK73051.1_and_ABK69544.1,0.0,0,0,0,0.16,0.53,1,0.0,0.0,0.0,ABK69544.1,argR,arginine repressor,MSMEG_3771,-4.891,G,0,4.749,nusA
6212,ABK73051.1_and_ABK76230.1,0.0,0,0,0,0.18,0.64,1,0.0,0.0,0.0,ABK76230.1,na,hypothetical protein,MSMEG_6429,,G,0,11.155,nusA
6213,ABK73051.1_and_ABK76197.1,0.0,0,0,0,0.17,0.52,1,0.0,0.0,0.0,ABK76197.1,na,CBS domain protein,MSMEG_4564,0.381,G,0,7.849,nusA
6214,ABK73051.1_and_ABK73771.1,0.0,0,0,0,0.13,0.48,1,0.0,0.0,0.0,ABK73771.1,na,oxidoreductase,MSMEG_6342,0.107,G,0,4.584,nusA
6215,ABK73051.1_and_ABK76097.1,0.0,0,0,0,0.15,0.39,1,0.0,0.0,0.0,ABK76097.1,na,putative DNA repair polymerase,MSMEG_1622,0.158,G,0,5.728,nusA
6216,ABK73051.1_and_ABK76065.1,0.0,0,0,0,0.13,0.38,1,0.0,0.0,0.0,ABK76065.1,na,sensor kinase,MSMEG_2813,0.309,M,6,8.478,nusA
6217,ABK73051.1_and_ABK76033.1,0.0,0,0,0,0.23,0.67,1,0.0,0.0,0.0,ABK76033.1,na,hypothetical protein,MSMEG_3736,-3.974,G,0,4.902,nusA
6218,ABK73051.1_and_ABK76001.1,0.0,0,0,0,0.13,0.48,1,0.0,0.0,0.0,ABK76001.1,na,gluconate 5-dehydrogenase,MSMEG_3420,0.487,G,0,4.851,nusA
6219,ABK73051.1_and_ABK75869.1,0.0,0,0,0,0.16,0.57,1,0.0,0.0,0.0,ABK75869.1,na,"ABC transporter, ATP-binding protein",MSMEG_5008,0.584,M,6,5.334,nusA
6220,ABK73051.1_and_ABK75834.1,0.0,0,0,0,0.17,0.48,1,0.0,0.0,0.0,ABK75834.1,na,conserved hypothetical protein,MSMEG_0145,0.282,M,8,8.214,nusA
6221,ABK73051.1_and_ABK75802.1,0.0,0,0,0,0.18,0.59,1,0.0,0.0,0.0,ABK75802.1,na,Citrate transporter,MSMEG_0851,0.316,M,14,5.97,nusA
6222,ABK73051.1_and_ABK75770.1,0.0,0,0,0,0.19,0.52,1,0.0,0.0,0.0,ABK75770.1,na,endoglucanase A,MSMEG_6752,0.351,G,0,4.813,nusA
6223,ABK73051.1_and_ABK75734.1,0.0,0,0,0,0.14,0.5,1,0.0,0.0,0.0,ABK75734.1,na,conserved hypothetical protein,MSMEG_4569,0.069,G,0,5.258,nusA
6224,ABK73051.1_and_ABK75702.1,0.0,0,0,0,0.15,0.46,1,0.0,0.0,0.0,ABK75702.1,na,thiocyanate hydrolase beta subunit,MSMEG_6266,0.77,G,0,5.13,nusA
6225,ABK73051.1_and_ABK76131.1,0.0,0,0,0,0.17,0.52,1,0.0,0.0,0.0,ABK76131.1,na,amidohydrolase 2,MSMEG_6813,0.147,G,0,4.8,nusA
6226,ABK73051.1_and_ABK70701.1,0.0,0,0,0,0.15,0.39,1,0.0,0.0,0.0,ABK70701.1,na,"hydrolase, nudix family protein",MSMEG_2936,-2.478,M,1,5.512,nusA
6227,ABK73051.1_and_ABK70635.1,0.0,0,0,0,0.21,0.59,1,0.0,0.0,0.0,ABK70635.1,na,"cupin 2, conserved barrel",MSMEG_2571,-0.394,G,0,5.029,nusA
6228,ABK73051.1_and_ABK70570.1,0.0,0,0,0,0.19,0.6,1,0.0,0.0,0.0,ABK70570.1,na,conserved hypothetical protein,MSMEG_2436,,G,0,6.02,nusA
6229,ABK73051.1_and_ABK70538.1,0.0,0,0,0,0.15,0.54,1,0.0,0.0,0.0,ABK70538.1,na,hydroxylaminobenzene mutase,MSMEG_3456,1.294,M,4,11.155,nusA
6230,ABK73051.1_and_ABK70505.1,0.0,0,0,0,0.16,0.45,1,0.0,0.0,0.0,ABK70505.1,na,hypothetical protein,MSMEG_1314,0.466,G,0,5.156,nusA
6231,ABK73051.1_and_ABK70473.1,0.0,0,0,0,0.18,0.52,1,0.0,0.0,0.0,ABK70473.1,na,translation initiation inhibitor,MSMEG_1464,-1.131,G,0,5.308,nusA
6232,ABK73051.1_and_ABK70408.1,0.0,0,0,0,0.16,0.48,1,0.0,0.0,0.0,ABK70408.1,na,transcriptional regulator,MSMEG_3960,0.693,G,0,6.326,nusA
6233,ABK73051.1_and_ABK70375.1,0.0,0,0,0,0.15,0.52,1,0.0,0.0,0.0,ABK70375.1,na,LprO protein,MSMEG_0210,0.393,G,0,8.595,nusA
6234,ABK73051.1_and_ABK70343.1,0.0,0,0,0,0.17,0.59,1,0.0,0.0,0.0,ABK70343.1,na,conserved hypothetical protein,MSMEG_1262,0.215,G,0,5.652,nusA
6235,ABK73051.1_and_ABK70310.1,0.0,0,0,0,0.15,0.42,1,0.0,0.0,0.0,ABK70310.1,na,secreted cell wall-associated hydrolase,MSMEG_3145,-2.563,G,0,8.507,nusA
6236,ABK73051.1_and_ABK69807.1,0.0,0,0,0,0.14,0.43,1,0.0,0.0,0.0,ABK69807.1,na,"transcriptional regulator, LysR family protein",MSMEG_0104,0.468,G,0,5.537,nusA
6237,ABK73051.1_and_ABK70242.1,0.0,0,0,0,0.13,0.55,1,0.0,0.0,0.0,ABK70242.1,na,conserved hypothetical protein,MSMEG_1792,0.133,M,3,7.483,nusA
6238,ABK73051.1_and_ABK70174.1,0.0,0,0,0,0.18,0.59,1,0.0,0.0,0.0,ABK70174.1,na,4-hydroxybutyrate coenzyme A transferase,MSMEG_6310,-0.224,G,0,5.054,nusA
6239,ABK73051.1_and_ABK70142.1,0.0,0,0,0,0.18,0.57,1,0.0,0.0,0.0,ABK70142.1,na,GntR-family protein transcriptional regulator,MSMEG_2323,,G,0,8.492,nusA
6240,ABK73051.1_and_ABK70109.1,0.0,0,0,0,0.15,0.48,1,0.0,0.0,0.0,ABK70109.1,ureG,urease accessory protein UreG,MSMEG_1095,0.165,G,0,4.863,nusA
6241,ABK73051.1_and_ABK70075.1,0.0,0,0,0,0.27,0.66,1,0.0,0.0,0.0,ABK70075.1,na,hypothetical protein,MSMEG_4506,-0.442,G,0,9.355,nusA
6242,ABK73051.1_and_ABK70009.1,0.0,0,0,0,0.12,0.58,1,0.0,0.0,0.0,ABK70009.1,ectB,diaminobutyrate--2-oxoglutarate aminotransferase,MSMEG_3900,0.649,G,0,4.927,nusA
6243,ABK73051.1_and_ABK69972.1,0.0,0,0,0,0.14,0.59,1,0.0,0.0,0.0,ABK69972.1,na,formyl-coenzyme A transferase,MSMEG_0158,0.592,G,0,4.991,nusA
6244,ABK73051.1_and_ABK69940.1,0.0,0,0,0,0.15,0.49,1,0.0,0.0,0.0,ABK69940.1,na,putative methyltransferase,MSMEG_4708,0.527,G,0,7.79,nusA
6245,ABK73051.1_and_ABK69906.1,0.0,0,0,0,0.21,0.6,1,0.0,0.0,0.0,ABK69906.1,na,hypothetical protein,MSMEG_3938,0.454,G,0,5.499,nusA
6246,ABK73051.1_and_ABK69873.1,0.0,0,0,0,0.14,0.48,1,0.0,0.0,0.0,ABK69873.1,na,carveol dehydrogenase,MSMEG_5812,0.382,G,0,4.863,nusA
6247,ABK73051.1_and_ABK69839.1,0.0,0,0,0,0.19,0.6,1,0.0,0.0,0.0,ABK69839.1,na,ethanolamine utilization protein EutN,MSMEG_0273,0.482,G,0,4.393,nusA
6248,ABK73051.1_and_ABK70275.1,0.0,0,0,0,0.12,0.38,1,0.0,0.0,0.0,ABK70275.1,na,band 7 protein,MSMEG_3155,0.664,M,1,5.067,nusA
6249,ABK73051.1_and_ABK74604.1,0.0,0,0,0,0.14,0.47,1,0.0,0.0,0.0,ABK74604.1,na,"regulatory protein, AsnC/Lrp",MSMEG_4457,0.062,G,0,5.664,nusA
6250,ABK73051.1_and_ABK74570.1,0.0,0,0,0,0.14,0.46,1,0.0,0.0,0.0,ABK74570.1,na,"ribose operon repressor, putative",MSMEG_1708,0.38,G,0,5.931,nusA
6251,ABK73051.1_and_ABK74537.1,0.0,0,0,0,0.13,0.45,1,0.0,0.0,0.0,ABK74537.1,na,IclR-family protein transcriptional regulator,MSMEG_2507,0.154,G,0,7.673,nusA
6252,ABK73051.1_and_ABK74504.1,0.0,0,0,0,0.17,0.57,1,0.0,0.0,0.0,ABK74504.1,na,ThiS family protein,MSMEG_4906,0.46,G,0,5.016,nusA
6253,ABK73051.1_and_ABK74469.1,0.0,0,0,0,0.13,0.52,1,0.0,0.0,0.0,ABK74469.1,na,hypothetical protein,MSMEG_3920,0.087,M,2,6.664,nusA
6254,ABK73051.1_and_ABK74437.1,0.0,0,0,0,0.25,0.64,1,0.0,0.0,0.0,ABK74437.1,na,hypothetical protein,MSMEG_6517,0.455,G,0,11.272,nusA
6255,ABK73051.1_and_ABK74404.1,0.0,0,0,0,0.15,0.57,1,0.0,0.0,0.0,ABK74404.1,na,methyltransferase,MSMEG_5980,0.497,G,0,5.003,nusA
6256,ABK73051.1_and_ABK74371.1,0.0,0,0,0,0.15,0.55,1,0.0,0.0,0.0,ABK74371.1,na,conserved hypothetical protein,MSMEG_3278,0.146,G,0,10.979,nusA
6257,ABK73051.1_and_ABK74337.1,0.0,0,0,0,0.17,0.5,1,0.0,0.0,0.0,ABK74337.1,purU,formyltetrahydrofolate deformylase,MSMEG_2200,0.503,G,0,5.69,nusA
6258,ABK73051.1_and_ABK74271.1,0.0,0,0,0,0.17,0.54,1,0.0,0.0,0.0,ABK74271.1,na,binding protein,MSMEG_5664,-0.125,G,0,4.52,nusA
6259,ABK73051.1_and_ABK75666.1,0.0,0,0,0,0.12,0.47,1,0.0,0.0,0.0,ABK75666.1,na,short chain dehydrogenase,MSMEG_4330,-0.116,G,0,5.118,nusA
6260,ABK73051.1_and_ABK74207.1,0.0,0,0,0,0.14,0.51,1,0.0,0.0,0.0,ABK74207.1,na,pyridoxamine 5'-phosphate oxidase family protein,MSMEG_6576,-0.111,G,0,5.944,nusA
6261,ABK73051.1_and_ABK74174.1,0.0,0,0,0,0.15,0.51,1,0.0,0.0,0.0,ABK74174.1,na,hypothetical protein,MSMEG_3441,0.02,G,0,3.656,nusA
6262,ABK73051.1_and_ABK74141.1,0.0,0,0,0,0.16,0.56,1,0.0,0.0,0.0,ABK74141.1,na,conserved hypothetical protein,MSMEG_6847,0.202,G,0,5.664,nusA
6263,ABK73051.1_and_ABK74036.1,0.0,0,0,0,0.15,0.57,1,0.0,0.0,0.0,ABK74036.1,na,epoxide hydrolase 1,MSMEG_6858,-0.157,G,0,4.94,nusA
6264,ABK73051.1_and_ABK74000.1,0.0,0,0,0,0.14,0.52,1,0.0,0.0,0.0,ABK74000.1,na,conserved hypothetical protein,MSMEG_4820,0.169,G,0,4.889,nusA
6265,ABK73051.1_and_ABK73968.1,0.0,0,0,0,0.17,0.53,1,0.0,0.0,0.0,ABK73968.1,na,conserved hypothetical protein,MSMEG_3681,-0.025,G,0,3.096,nusA
6266,ABK73051.1_and_ABK73936.1,0.0,0,0,0,0.14,0.51,1,0.0,0.0,0.0,ABK73936.1,na,putative transcriptional regulator family protein,MSMEG_5610,0.243,G,0,7.878,nusA
6267,ABK73051.1_and_ABK73904.1,0.0,0,0,0,0.15,0.54,1,0.0,0.0,0.0,ABK73904.1,na,4Fe-4S binding domain protein,MSMEG_5433,0.704,G,0,6.02,nusA
6268,ABK73051.1_and_ABK73872.1,0.0,0,0,0,0.13,0.45,1,0.0,0.0,0.0,ABK73872.1,na,"oxidoreductase, short chain dehydrogenase/reductase family protein",MSMEG_6753,0.432,G,0,4.444,nusA
6269,ABK73051.1_and_ABK73839.1,0.0,0,0,0,0.17,0.57,1,0.0,0.0,0.0,ABK73839.1,na,"alcohol dehydrogenase, iron-containing",MSMEG_6242,0.168,G,0,5.181,nusA
6270,ABK73051.1_and_ABK73804.1,0.0,0,0,0,0.19,0.6,1,0.0,0.0,0.0,ABK73804.1,na,"secreted protein, putative",MSMEG_0478,-0.058,G,0,4.673,nusA
6271,ABK73051.1_and_ABK74239.1,0.0,0,0,0,0.17,0.59,1,0.0,0.0,0.0,ABK74239.1,na,"transcriptional regulator, LuxR family protein",MSMEG_1197,0.013,G,0,9.604,nusA
6272,ABK73051.1_and_ABK75570.1,0.0,0,0,0,0.15,0.57,1,0.0,0.0,0.0,ABK75570.1,na,hypothetical protein,MSMEG_6793,0.048,G,0,5.766,nusA
6273,ABK73051.1_and_ABK75501.1,0.0,0,0,0,0.12,0.5,1,0.0,0.0,0.0,ABK75501.1,na,polysaccharide deacetylase,MSMEG_1074,0.422,G,0,4.825,nusA
6274,ABK73051.1_and_ABK75469.1,0.0,0,0,0,0.17,0.57,1,0.0,0.0,0.0,ABK75469.1,na,acetyl-CoA acetyltransferase,MSMEG_5923,-0.11,G,0,5.944,nusA
6275,ABK73051.1_and_ABK75436.1,0.0,0,0,0,0.18,0.49,1,0.0,0.0,0.0,ABK75436.1,ssuD,nitrilotriacetate monooxygenase component A,MSMEG_4086,-0.162,G,0,5.436,nusA
6276,ABK73051.1_and_ABK75403.1,0.0,0,0,0,0.22,0.5,1,0.0,0.0,0.0,ABK75403.1,na,transcriptional regulator,MSMEG_1596,0.86,G,0,4.965,nusA
6277,ABK73051.1_and_ABK75371.1,0.0,0,0,0,0.15,0.47,1,0.0,0.0,0.0,ABK75371.1,na,"metallo-beta-lactamase superfamily protein, putative",MSMEG_6278,0.429,G,0,4.507,nusA
6278,ABK73051.1_and_ABK75304.1,0.0,0,0,0,0.24,0.51,1,0.0,0.0,0.0,ABK75304.1,na,ABC transporter ATP-binding protein,MSMEG_5075,0.742,G,0,5.779,nusA
6279,ABK73051.1_and_ABK75270.1,0.0,0,0,0,0.2,0.57,1,0.0,0.0,0.0,ABK75270.1,pyc,pyruvate carboxylase,MSMEG_2412,-0.146,G,0,5.08,nusA
6280,ABK73051.1_and_ABK75236.1,0.0,0,0,0,0.15,0.48,1,0.0,0.0,0.0,ABK75236.1,hemD,uroporphyrinogen-III synthase,MSMEG_0954,-4.757,G,0,5.512,nusA
6281,ABK73051.1_and_ABK75204.1,0.0,0,0,0,0.14,0.56,1,0.0,0.0,0.0,ABK75204.1,na,acyl-CoA synthase,MSMEG_4772,-0.163,G,0,4.889,nusA
6282,ABK73051.1_and_ABK74636.1,0.0,0,0,0,0.21,0.68,1,0.0,0.0,0.0,ABK74636.1,na,hypothetical protein,MSMEG_0094,-5.967,G,0,9.355,nusA
6283,ABK73051.1_and_ABK75106.1,0.0,0,0,0,0.16,0.42,1,0.0,0.0,0.0,ABK75106.1,na,probable transcriptional regulatory protein,MSMEG_0742,1.025,G,0,9.326,nusA
6284,ABK73051.1_and_ABK75007.1,0.0,0,0,0,0.22,0.62,1,0.0,0.0,0.0,ABK75007.1,na,conserved hypothetical protein,MSMEG_5888,-0.002,G,0,3.872,nusA
6285,ABK73051.1_and_ABK74971.1,0.0,0,0,0,0.17,0.51,1,0.0,0.0,0.0,ABK74971.1,na,putative thiosulfate sulfurtransferase,MSMEG_5789,-0.993,G,0,4.863,nusA
6286,ABK73051.1_and_ABK74902.1,0.0,0,0,0,0.19,0.66,1,0.0,0.0,0.0,ABK74902.1,na,"peptidase S9, prolyl oligopeptidase",MSMEG_4719,0.045,G,0,4.622,nusA
6287,ABK73051.1_and_ABK74869.1,0.0,0,0,0,0.17,0.51,1,0.0,0.0,0.0,ABK74869.1,na,lipoprotein LpqH,MSMEG_6316,0.525,G,0,4.177,nusA
6288,ABK73051.1_and_ABK74836.1,0.0,0,0,0,0.17,0.54,1,0.0,0.0,0.0,ABK74836.1,na,"SN-glycerol-3-phosphate ABC transporter, ATP-binding protein",MSMEG_3270,0.08,G,0,5.474,nusA
6289,ABK73051.1_and_ABK74803.1,0.0,0,0,0,0.26,0.81,1,0.0,0.0,0.0,ABK74803.1,na,alpha-mannosidase,MSMEG_1361,0.191,G,0,4.774,nusA
6290,ABK73051.1_and_ABK74769.1,0.0,0,0,0,0.27,0.62,1,0.0,0.0,0.0,ABK74769.1,na,hypothetical protein,MSMEG_3643,-0.103,G,0,9.838,nusA
6291,ABK73051.1_and_ABK74733.1,0.0,0,0,0,0.17,0.44,1,0.0,0.0,0.0,ABK74733.1,na,"HAD-superfamily protein subfamily protein IB hydrolase, TIGR01490",MSMEG_0949,-5.15,G,0,5.601,nusA
6292,ABK73051.1_and_ABK74701.1,0.0,0,0,0,0.14,0.5,1,0.0,0.0,0.0,ABK74701.1,na,NAD-dependent epimerase/dehydratase,MSMEG_6843,0.058,G,0,4.762,nusA
6293,ABK73051.1_and_ABK74669.1,0.0,0,0,0,0.15,0.48,1,0.0,0.0,0.0,ABK74669.1,na,universal stress protein family protein,MSMEG_1624,-0.022,G,0,5.41,nusA
6294,ABK73051.1_and_ABK75139.1,0.0,0,0,0,0.15,0.48,1,0.0,0.0,0.0,ABK75139.1,na,conserved hypothetical protein,MSMEG_4639,0.594,G,0,5.588,nusA
6295,ABK73051.1_and_ABK72224.1,0.0,0,0,0,0.15,0.51,1,0.0,0.0,0.0,ABK72224.1,na,"5,10-methylenetetrahydromethanopterin reductase",MSMEG_2456,0.035,G,0,5.13,nusA
6296,ABK73051.1_and_ABK72192.1,0.0,0,0,0,0.18,0.53,1,0.0,0.0,0.0,ABK72192.1,na,short chain dehydrogenase,MSMEG_1623,0.214,G,0,9.077,nusA
6297,ABK73051.1_and_ABK72159.1,0.0,0,0,0,0.17,0.53,1,0.0,0.0,0.0,ABK72159.1,na,4-hydroxybenzoyl-CoA thioesterase,MSMEG_3534,0.529,G,0,5.092,nusA
6298,ABK73051.1_and_ABK72091.1,0.0,0,0,0,0.16,0.62,1,0.0,0.0,0.0,ABK72091.1,na,amidase family protein,MSMEG_2497,-0.126,G,0,4.647,nusA
6299,ABK73051.1_and_ABK72059.1,0.0,0,0,0,0.14,0.48,1,0.0,0.0,0.0,ABK72059.1,na,putative oxidoreductase in MprA 5'region,MSMEG_6385,-0.615,G,0,7.717,nusA
6300,ABK73051.1_and_ABK71992.1,0.0,0,0,0,0.16,0.45,1,0.0,0.0,0.0,ABK71992.1,na,Mpr protein,MSMEG_1236,0.206,M,1,4.393,nusA
6301,ABK73051.1_and_ABK71960.1,0.0,0,0,0,0.17,0.49,1,0.0,0.0,0.0,ABK71960.1,na,conserved hypothetical protein,MSMEG_5509,-0.12,G,0,4.749,nusA
6302,ABK73051.1_and_ABK71927.1,0.0,0,0,0,0.13,0.51,1,0.0,0.0,0.0,ABK71927.1,na,"hydrolase, NUDIX family protein",MSMEG_0790,-0.104,G,0,5.69,nusA
6303,ABK73051.1_and_ABK71892.1,0.0,0,0,0,0.13,0.51,1,0.0,0.0,0.0,ABK71892.1,na,carbohydrate kinase,MSMEG_0504,0.172,G,0,4.558,nusA
6304,ABK73051.1_and_ABK71858.1,0.0,0,0,0,0.14,0.49,1,0.0,0.0,0.0,ABK71858.1,na,hypothetical protein,MSMEG_5229,-0.073,G,0,9.809,nusA
6305,ABK73051.1_and_ABK70257.1,0.0,0,0,0,0.11,0.59,1,0.0,0.0,0.0,ABK70257.1,na,conserved hypothetical protein,MSMEG_5686,0.815,M,3,11.359,nusA
6306,ABK73051.1_and_ABK71792.1,0.0,0,0,0,0.13,0.52,1,0.0,0.0,0.0,ABK71792.1,na,conserved hypothetical protein,MSMEG_3866,-0.054,M,6,10.394,nusA
6307,ABK73051.1_and_ABK71757.1,0.0,0,0,0,0.13,0.42,1,0.0,0.0,0.0,ABK71757.1,na,HTH-type transcriptional regulator AlsR,MSMEG_1895,0.544,G,0,5.919,nusA
6308,ABK73051.1_and_ABK71692.1,0.0,0,0,0,0.15,0.45,1,0.0,0.0,0.0,ABK71692.1,na,"O-antigen export system, ATP-binding protein",MSMEG_6366,-7.014,G,0,5.486,nusA
6309,ABK73051.1_and_ABK71658.1,0.0,0,0,0,0.19,0.53,1,0.0,0.0,0.0,ABK71658.1,na,6-phosphofructokinase isozyme 2,MSMEG_3947,-0.115,G,0,6.576,nusA
6310,ABK73051.1_and_ABK71560.1,0.0,0,0,0,0.15,0.58,1,0.0,0.0,0.0,ABK71560.1,na,conserved hypothetical protein,MSMEG_2176,0.465,G,0,4.965,nusA
6311,ABK73051.1_and_ABK71526.1,0.0,0,0,0,0.17,0.52,1,0.0,0.0,0.0,ABK71526.1,na,oxidoreductase,MSMEG_3409,0.413,G,0,4.927,nusA
6312,ABK73051.1_and_ABK71460.1,0.0,0,0,0,0.2,0.64,1,0.0,0.0,0.0,ABK71460.1,na,hypothetical protein,MSMEG_1949,,G,0,10.058,nusA
6313,ABK73051.1_and_ABK71427.1,0.0,0,0,0,0.17,0.48,1,0.0,0.0,0.0,ABK71427.1,na,conserved hypothetical protein,MSMEG_5677,0.557,G,0,4.444,nusA
6314,ABK73051.1_and_ABK71394.1,0.0,0,0,0,0.15,0.5,1,0.0,0.0,0.0,ABK71394.1,na,conserved hypothetical protein,MSMEG_1884,0.257,G,0,3.834,nusA
6315,ABK73051.1_and_ABK71362.1,0.0,0,0,0,0.15,0.55,1,0.0,0.0,0.0,ABK71362.1,na,ftsk/spoiiie family protein,MSMEG_0062,0.508,G,0,5.982,nusA
6316,ABK73051.1_and_ABK71824.1,0.0,0,0,0,0.11,0.46,1,0.0,0.0,0.0,ABK71824.1,rpsE,ribosomal protein S5,MSMEG_1472,-10.934,G,0,9.502,nusA
6317,ABK73051.1_and_ABK73188.1,0.0,0,0,0,0.13,0.44,1,0.0,0.0,0.0,ABK73188.1,na,"transcriptional regulator, MerR family protein",MSMEG_3646,-3.412,G,0,6.781,nusA
6318,ABK73051.1_and_ABK73155.1,0.0,0,0,0,0.14,0.47,1,0.0,0.0,0.0,ABK73155.1,na,"transcriptional regulator, GntR family protein",MSMEG_2794,-0.152,G,0,4.991,nusA
6319,ABK73051.1_and_ABK73123.1,0.0,0,0,0,0.14,0.46,1,0.0,0.0,0.0,ABK73123.1,na,"3-oxoacyl-(acyl-carrier-protein) reductase, putative",MSMEG_4800,0.637,G,0,5.194,nusA
6320,ABK73051.1_and_ABK73089.1,0.0,0,0,0,0.14,0.45,1,0.0,0.0,0.0,ABK73089.1,na,GntR-family protein transcriptional regulator,MSMEG_0166,-0.389,G,0,5.626,nusA
6321,ABK73051.1_and_ABK73057.1,0.0,0,0,0,0.14,0.48,1,0.0,0.0,0.0,ABK73057.1,na,phosphomethylpyrimidine kinase,MSMEG_0464,0.626,G,0,4.698,nusA
6322,ABK73051.1_and_ABK73022.1,0.0,0,0,0,0.23,0.54,1,0.0,0.0,0.0,ABK73022.1,na,"coenzyme A transferase, subunit A",MSMEG_6002,0.502,G,0,5.08,nusA
6323,ABK73051.1_and_ABK72989.1,0.0,0,0,0,0.13,0.56,1,0.0,0.0,0.0,ABK72989.1,na,pe family protein,MSMEG_0618,-0.297,G,0,4.66,nusA
6324,ABK73051.1_and_ABK72890.1,0.0,0,0,0,0.14,0.52,1,0.0,0.0,0.0,ABK72890.1,na,conserved hypothetical protein,MSMEG_3374,0.194,G,0,8.58,nusA
6325,ABK73051.1_and_ABK72857.1,0.0,0,0,0,0.16,0.47,1,0.0,0.0,0.0,ABK72857.1,na,"2,5-dichloro-2,5-cyclohexadiene-1,4-diol dehydrogenase",MSMEG_1630,0.068,G,0,4.393,nusA
6326,ABK73051.1_and_ABK72825.1,0.0,0,0,0,0.15,0.42,1,0.0,0.0,0.0,ABK72825.1,na,conserved hypothetical protein,MSMEG_0562,-0.131,M,6,7.132,nusA
6327,ABK73051.1_and_ABK72258.1,0.0,0,0,0,0.17,0.57,1,0.0,0.0,0.0,ABK72258.1,na,"2-nitropropane dioxygenase, NPD",MSMEG_0992,0.102,G,0,4.952,nusA
6328,ABK73051.1_and_ABK72759.1,0.0,0,0,0,0.18,0.4,1,0.0,0.0,0.0,ABK72759.1,na,prolipoprotein diacylglyceryl transferase,MSMEG_3222,-0.14,M,7,3.821,nusA
6329,ABK73051.1_and_ABK72691.1,0.0,0,0,0,0.14,0.56,1,0.0,0.0,0.0,ABK72691.1,na,conserved hypothetical protein,MSMEG_6209,-6.107,G,0,7.249,nusA
6330,ABK73051.1_and_ABK72657.1,0.0,0,0,0,0.11,0.44,1,0.0,0.0,0.0,ABK72657.1,na,putative HTH-type transcriptional regulator,MSMEG_3527,0.389,G,0,5.308,nusA
6331,ABK73051.1_and_ABK72624.1,0.0,0,0,0,0.16,0.48,1,0.0,0.0,0.0,ABK72624.1,na,"isonitrile hydratase, putative",MSMEG_3366,0.3,G,0,5.016,nusA
6332,ABK73051.1_and_ABK72591.1,0.0,0,0,0,0.11,0.52,1,0.0,0.0,0.0,ABK72591.1,na,conserved hypothetical protein,MSMEG_3718,0.679,M,3,7.307,nusA
6333,ABK73051.1_and_ABK72521.1,0.0,0,0,0,0.16,0.47,1,0.0,0.0,0.0,ABK72521.1,na,twin-arginine translocation pathway signal,MSMEG_0872,0.607,G,0,4.978,nusA
6334,ABK73051.1_and_ABK72489.1,0.0,0,0,0,0.11,0.46,1,0.0,0.0,0.0,ABK72489.1,menB,naphthoate synthase,MSMEG_4114,0.209,G,0,5.512,nusA
6335,ABK73051.1_and_ABK72456.1,0.0,0,0,0,0.15,0.52,1,0.0,0.0,0.0,ABK72456.1,na,Low molecular weight antigen MTB12,MSMEG_3903,0.909,G,0,6.693,nusA
6336,ABK73051.1_and_ABK72389.1,0.0,0,0,0,0.18,0.56,1,0.0,0.0,0.0,ABK72389.1,na,P-type ATPase - metal cation transport,MSMEG_5636,-0.22,M,10,5.359,nusA
6337,ABK73051.1_and_ABK72322.1,0.0,0,0,0,0.14,0.5,1,0.0,0.0,0.0,ABK72322.1,na,3-hydroxyisobutyrate dehydrogenase,MSMEG_4123,0.345,G,0,5.245,nusA
6338,ABK73051.1_and_ABK72290.1,0.0,0,0,0,0.17,0.57,1,0.0,0.0,0.0,ABK72290.1,na,nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,MSMEG_4275,-0.498,G,0,4.685,nusA
6339,ABK73051.1_and_ABK72792.1,0.0,0,0,0,0.14,0.45,1,0.0,0.0,0.0,ABK72792.1,na,gp35 protein,MSMEG_5315,0.251,G,0,6.44,nusA
6340,ABK73051.1_and_ABK70309.1,0.0,0,0,0,0.26,0.64,1,0.0,0.0,0.0,ABK70309.1,na,hypothetical protein,MSMEG_5098,-0.951,G,0,11.725,nusA
6341,ABK73051.1_and_ABK70241.1,0.0,0,0,0,0.23,0.65,1,0.0,0.0,0.0,ABK70241.1,na,conserved hypothetical protein,MSMEG_5081,,G,0,4.825,nusA
6342,ABK73051.1_and_ABK70207.1,0.0,0,0,0,0.13,0.57,1,0.0,0.0,0.0,ABK70207.1,na,conserved hypothetical protein,MSMEG_5816,0.37,M,7,5.652,nusA
6343,ABK73051.1_and_ABK70173.1,0.0,0,0,0,0.15,0.56,1,0.0,0.0,0.0,ABK70173.1,na,antibiotic biosynthesis monooxygenase domain protein,MSMEG_2688,-2.229,G,0,4.863,nusA
